url,label,url_type,scheme,netloc,path,params,query,fragment,port,ip_1,ip_2,ip_3,ip_4,ip,contains [,contains ],contains {,contains },contains (,contains ),contains ;,contains :,contains ',contains @,contains #,contains ~,contains <,contains >,"contains ,",contains .,contains ?,contains /,contains \,contains |,contains `,contains ¬,contains !,"contains """,contains ^,contains &,contains *,contains -,contains _,contains +,contains =,contains %,contains $,contains £,url length,https,top_level_domain,netloc_length,path_length,params_length,query_length,fragment_length,asn_reg,asn,asn_country_code,nets_country_code,status_code,is_redirect,server,content_length,content_type,x_powered_by,tld_ad,tld_au,tld_bd,tld_br,tld_bz,tld_ca,tld_ch,tld_cm,tld_cn,tld_com,tld_cx,tld_edu,tld_eu,tld_fr,tld_gov,tld_in,tld_info,tld_ir,tld_jp,tld_li,tld_link,tld_net,tld_net ,tld_ni,tld_org,tld_pe,tld_rio,tld_ro,tld_ru,tld_sa,tld_tw,tld_ua,tld_uk,tld_us,tld_xyz,tld_nan,servers_ATS,servers_AmazonS3,servers_Apache,servers_Apache-Coyote/1.1,servers_Apache/2,servers_Apache/2.0.52 (Red Hat),servers_Apache/2.2.15 (CentOS),servers_Apache/2.2.15 (Red Hat) PHP/5.3.27,servers_Apache/2.4.18 (Ubuntu),servers_Apache/2.4.29 (Ubuntu),servers_Apache/2.4.41 (Ubuntu),servers_Apache/2.4.46 (Amazon) OpenSSL/1.0.2k-fips,servers_Apache/2.4.46 (FreeBSD) OpenSSL/1.0.2u-freebsd PHP/7.4.9,servers_Apache/2.4.46 (Ubuntu),servers_Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.16,servers_Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.1.33,servers_Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.3.27,servers_Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips mod_fcgid/2.3.9 PHP/5.4.16,servers_Apache/2.4.6 (CentOS) PHP/5.4.16,servers_Apache/2.4.6 (Red Hat Enterprise Linux),servers_BunnyCDN-DE1-601,servers_CloudFront,servers_ESF,servers_GSE,servers_LiteSpeed,servers_Microsoft-IIS/10.0,servers_Microsoft-IIS/7.5,servers_Microsoft-IIS/8.0,servers_Microsoft-IIS/8.5,servers_NR_WEB,servers_NginX,servers_Server,servers_Squarespace,servers_Sucuri/Cloudproxy,servers_Sun-ONE-Web-Server/6.1,servers_UploadServer,servers_Varnish,"servers_Zope/(2.13.28, python 2.7.9, linux2) ZServer/1.1",servers_cloudflare,servers_mw1385.eqiad.wmnet,servers_nginx,servers_nginx/1.12.2,servers_nginx/1.14.0 (Ubuntu),servers_nginx/1.14.1,servers_nginx/1.14.2,servers_nginx/1.16.1,servers_nginx/1.16.1 (Ubuntu),servers_nginx/1.8.1,servers_openresty,servers_openresty/1.15.8.1,servers_sffe,servers_tcellcdn,servers_nan,asn_country_code_AR,asn_country_code_AT,asn_country_code_AU,asn_country_code_BG,asn_country_code_BR,asn_country_code_CA,asn_country_code_CH,asn_country_code_CM,asn_country_code_CN,asn_country_code_CO,asn_country_code_DE,asn_country_code_FR,asn_country_code_GB,asn_country_code_IN,asn_country_code_JP,asn_country_code_KR,asn_country_code_NI,asn_country_code_NL,asn_country_code_PL,asn_country_code_RO,asn_country_code_RU,asn_country_code_SG,asn_country_code_TW,asn_country_code_UA,asn_country_code_US,asn_country_code_VG,asn_country_code_VN,asn_country_code_nan,nets_country_code_AR,nets_country_code_AT,nets_country_code_AU,nets_country_code_BG,nets_country_code_CA,nets_country_code_CH,nets_country_code_CM,nets_country_code_CN,nets_country_code_CO,nets_country_code_DE,nets_country_code_EU,nets_country_code_FR,nets_country_code_GB,nets_country_code_IE,nets_country_code_IN,nets_country_code_JP,nets_country_code_KR,nets_country_code_NI,nets_country_code_NL,nets_country_code_PL,nets_country_code_RO,nets_country_code_RU,nets_country_code_SG,nets_country_code_TW,nets_country_code_UA,nets_country_code_US,nets_country_code_VN,nets_country_code_nan,status_code_403.0,status_code_404.0,status_code_406.0,status_code_410.0,status_code_451.0,status_code_500.0,status_code_503.0,status_code_999.0,status_code_nan,asn_reg_apnic,asn_reg_arin,asn_reg_lacnic,asn_reg_ripencc,asn_reg_nan,x_powered_by_ASP.NET,x_powered_by_Express,x_powered_by_PHP/5.3.3,x_powered_by_PHP/5.4.16,x_powered_by_PHP/5.6.40,x_powered_by_PHP/5.6.40-38+ubuntu18.04.1+deb.sury.org+1,x_powered_by_PHP/7.1.19,x_powered_by_PHP/7.1.33,x_powered_by_PHP/7.1.33-34+ubuntu20.04.1+deb.sury.org+1,x_powered_by_PHP/7.2.16,x_powered_by_PHP/7.2.33,x_powered_by_PHP/7.3.27,x_powered_by_PHP/7.4.11,"x_powered_by_PHP/7.4.11, ASP.NET",x_powered_by_PHP/7.4.9,x_powered_by_Phusion Passenger 6.0.7,x_powered_by_W3 Total Cache/0.11.0,x_powered_by_WordPress VIP <https://wpvip.com>,x_powered_by_science!,x_powered_by_nan,expires_year,expires_month,expires_day,asn_date_year,asn_date_month,asn_date_day
https://www.jwa.org/encyclopedia/article/finestone-sheila,0,1,https,www.jwa.org,/encyclopedia/article/finestone-sheila,,,,443,52.0,4.0,52.0,103.0,52.4.52.103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,1,org,11,38,0,0,0,arin,14618,US,US,200.0,False,nginx/1.12.2,0,text/html; charset=UTF-8,PHP/7.2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1978.0,11.0,19.0,1991.0,12.0,19.0
https://www.people.famouswhy.com/theobald_smith/,0,1,https,www.people.famouswhy.com,/theobald_smith/,,,,443,193.0,105.0,239.0,22.0,193.105.239.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,1,com,24,16,0,0,0,ripencc,50515,RO,RO,200.0,False,LiteSpeed,0,text/html; charset=UTF-8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981.0,11.0,19.0,2010.0,3.0,23.0
http://www.altimetergroup.com/2010/11/ray_wang_departs_altimeter_group.html,0,1,http,www.altimetergroup.com,/2010/11/ray_wang_departs_altimeter_group.html,,,,80,96.0,45.0,82.0,229.0,96.45.82.229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,75,0,com,22,46,0,0,0,arin,16552,US,US,404.0,False,nginx,0,text/html; charset=UTF-8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984.0,1.0,11.0,2009.0,10.0,9.0
http://www.en.wikipedia.org/wiki/Jeanne_Sauve,0,1,http,www.en.wikipedia.org,/wiki/Jeanne_Sauve,,,,80,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,0,org,20,18,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
https://www.facebook.com/people/Cathy-Barr/712121365,0,1,https,www.facebook.com,/people/Cathy-Barr/712121365,,,,443,157.0,240.0,1.0,35.0,157.240.1.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,1,com,16,28,0,0,0,arin,32934,US,US,200.0,False,0,0,"text/html; charset=""utf-8""",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,1.0,1.0,2015.0,5.0,14.0
https://www.archive.org/stream/writingsthomasp00paingoog/writingsthomasp00paingoog_djvu.txt,0,1,https,www.archive.org,/stream/writingsthomasp00paingoog/writingsthomasp00paingoog_djvu.txt,,,,443,207.0,241.0,224.0,2.0,207.241.224.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91,1,org,15,68,0,0,0,arin,7941,US,US,200.0,False,nginx/1.16.1 (Ubuntu),0,text/html; charset=UTF-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2004.0,5.0,20.0
http://www.fayettepennsylvania.com/,0,1,http,www.fayettepennsylvania.com,/,,,,80,35.0,186.0,238.0,101.0,35.186.238.101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,com,27,1,0,0,0,arin,15169,US,US,200.0,False,openresty,2522,text/html,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2016.0,10.0,11.0
https://www.valpo.edu/law/faculty/mstraubel/,0,1,https,www.valpo.edu,/law/faculty/mstraubel/,,,,443,152.0,228.0,34.0,68.0,152.228.34.68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,edu,13,23,0,0,0,arin,1767,US,US,200.0,False,Apache/2.4.29 (Ubuntu),13492,text/html; charset=UTF-8,W3 Total Cache/0.11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021.0,3.0,23.0,1991.0,9.0,30.0
http://www.billsportsmaps.com/?category_name=ncaa-basketball,0,1,http,www.billsportsmaps.com,/,,category_name=ncaa-basketball,,80,50.0,63.0,89.0,1.0,50.63.89.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,60,0,com,22,1,0,29,0,arin,26496,US,US,200.0,False,Apache,0,text/html; charset=UTF-8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2011.0,2.0,2.0
http://www.en.wikipedia.org/wiki/Donnie_Ruiz,0,1,http,www.en.wikipedia.org,/wiki/Donnie_Ruiz,,,,80,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0,org,20,17,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
https://www.answers.com/topic/bass-guitar-2,0,1,https,www.answers.com,/topic/bass-guitar-2,,,,443,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,43,1,com,15,20,0,0,0,-1,-1,-1,-1,200.0,False,Apache/2.4.46 (Ubuntu),43198,text/html; charset=UTF-8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.whosdatedwho.com/sections/celebrities/first-name/Ray,0,1,https,www.whosdatedwho.com,/sections/celebrities/first-name/Ray,,,,443,174.0,34.0,56.0,95.0,174.34.56.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,1,com,20,36,0,0,0,arin,14742,US,US,200.0,False,Microsoft-IIS/8.5,15810,text/html;charset=UTF-8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2009.0,12.0,3.0
http://www.californiamaps.org/place.php?county=Los+Angeles&feature=Niggerhead+Mountain,0,1,http,www.californiamaps.org,/place.php,,county=Los+Angeles&feature=Niggerhead+Mountain,,80,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,86,0,org,22,10,0,46,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
https://www.onlinelibrary.wiley.com/doi/10.1111/j.1528-1167.2010.02975.x/abstract,0,1,https,www.onlinelibrary.wiley.com,/doi/10.1111/j.1528-1167.2010.02975.x/abstract,,,,443,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,1,com,27,46,0,0,0,-1,-1,-1,-1,403.0,False,cloudflare,0,text/html; charset=UTF-8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970.0,1.0,1.0,0.0,0.0,0.0
http://www.gc.kls2.com/airport/YWH,0,1,http,www.gc.kls2.com,/airport/YWH,,,,80,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,com,15,12,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
http://www.danielnpaul.com/Col/1998/TheRestOfJacquesMaurice'sStory.html,0,1,http,www.danielnpaul.com,/Col/1998/TheRestOfJacquesMaurice'sStory.html,,,,80,68.0,171.0,41.0,165.0,68.171.41.165,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,com,19,45,0,0,0,arin,17054,US,US,200.0,False,Apache/2.0.52 (Red Hat),7775,text/html,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2009.0,2.0,26.0
https://www.redtube.com/52289,0,1,https,www.redtube.com,/52289,,,,443,66.0,254.0,114.0,238.0,66.254.114.238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,com,15,6,0,0,0,arin,29789 30361,US,US,200.0,False,openresty,0,text/html; charset=UTF-8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2003.0,9.0,5.0
https://www.youtube.com/watch?v=HG4ymg6QzHQ,0,1,https,www.youtube.com,/watch,,v=HG4ymg6QzHQ,,443,216.0,58.0,198.0,174.0,216.58.198.174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,1,com,15,6,0,13,0,arin,15169,US,US,200.0,False,ESF,0,text/html; charset=utf-8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,1.0,1.0,2012.0,1.0,27.0
https://www.tradebit.com/filedetail.php/96875641-brwn-bflo,0,1,https,www.tradebit.com,/filedetail.php/96875641-brwn-bflo,,,,443,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,58,1,com,16,34,0,0,0,-1,-1,-1,-1,200.0,False,cloudflare,0,text/html; charset=ISO-8859-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
